@CO	shape:(6787, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
5.551115123125783e-17	-48.14234173714225
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-55.93285886803071
5.551115123125783e-17	-96.5705831085744
5.551115123125783e-17	-96.44717250943543
-5.659723745221612e-09	-18.98970396989352
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-6.042508160497562e-10	-21.24533193722892
-1.5737697312001586e-08	-17.966623343041316
5.551115123125783e-17	-96.57060164914662
-51.25927373393989	5.551115123125783e-17
-85.00078312777562	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733745282229	5.551115123125783e-17
-77.1736413086751	5.551115123125783e-17
5.551115123125783e-17	-36.71076040115973
-1.7228077159314736e-07	-15.574183200342873
5.551115123125783e-17	-66.59619128695365
-8.731143585904988e-11	-23.322568633711715
5.551115123125783e-17	-80.51798874543186
-8.628419200688299	-0.00017896331342864835
-90.3881042031413	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164899988
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-4.3459030879544613e-07	-14.648875899806397
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-5.8207605402316176e-11	-23.613571082132545
-5.8207605402316176e-11	-23.62125004966967
-5.8207605402316176e-11	-23.618727801303933
-1.251464654128398e-09	-20.49609873996418
5.551115123125783e-17	-96.57060164914662
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.5706016491465
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-4.895933269910557e-09	-19.133238026800324
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.56984064493484
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-2.1632656721504162e-08	-17.64906141076023
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-16.128594967775356	-9.896505143158763e-08
-94.3733770718104	5.551115123125783e-17
-68.08380367256964	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-31.722130069017645
5.551115123125783e-17	-79.56456714674675
-1.5083869061571775e-05	-11.10189182927558
5.551115123125783e-17	-96.57060164914662
-5.8207605402316176e-11	-23.439372142878007
-3.153828698199135e-09	-19.574865613144855
-1.7385836603711624e-08	-17.86816916578367
5.551115123125783e-17	-48.2727589618142
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-51.65417131400854
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-62.0860609024454
5.551115123125783e-17	-31.691333672338736
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.5701744005476
5.551115123125783e-17	-96.57060164914662
-1.035350122302603e-08	-18.38518363305976
5.551115123125783e-17	-37.73451278542035
-3.7286468357322633e-10	-21.71311034157527
5.551115123125783e-17	-60.48507774366555
-4.79291910049362e-08	-16.85360721151727
5.551115123125783e-17	-96.46096085146885
5.551115123125783e-17	-48.24430705124162
5.551115123125783e-17	-85.14234802752215
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-71.92722136832616
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-5.15374470877461e-09	-19.081758468405567
-5.8818193038323585e-08	-16.6488490128548
5.551115123125783e-17	-96.57060164914662
-3.420629307582246e-08	-17.190932622428324
5.551115123125783e-17	-38.534414036073265
5.551115123125783e-17	-51.08433086535009
-2.159726231187875e-09	-19.952619345459105
-22.25406889186813	-2.2684426559393955e-10
5.551115123125783e-17	-96.57060164914662
-1.559678280971255e-08	-17.976745666227746
-4.752870946811427e-08	-16.86185883809984
5.551115123125783e-17	-29.285047714808602
-50.78770756389674	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-1.3106280005725779e-08	-18.1503656448867
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-70.44716051191025
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-1.650320952117923e-08	-17.920108928985144
5.551115123125783e-17	-71.23072588869042
5.551115123125783e-17	-96.57060164914662
-10.046407673868913	-4.334211502532437e-05
5.551115123125783e-17	-96.57060164914662
-2.992817493829847e-09	-19.623505695319572
5.551115123125783e-17	-96.57060164914662
-1.797421655957976e-10	-22.432870964438823
-7.097039067538446e-10	-21.072845600245664
5.551115123125783e-17	-64.98234371467726
5.551115123125783e-17	-63.69924246965697
-6.770231325559095e-08	-16.508158426789457
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-95.94586198453258
5.551115123125783e-17	-85.85502957404601
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-9.768718889358041e-09	-18.444594958455642
5.551115123125783e-17	-96.57031926471998
5.551115123125783e-17	-71.6735003670326
-29.04851738026896	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-4.759464729553464e-07	-14.557960252715839
-5.32364563460376	-0.004886870336656746
-33.351949706937674	5.551115123125783e-17
-31.34584191744577	5.551115123125783e-17
5.551115123125783e-17	-26.250635508746306
5.551115123125783e-17	-31.24391526974259
-6.972345492073373e-07	-14.176142648136919
5.551115123125783e-17	-55.079040880157294
5.551115123125783e-17	-38.84630452785979
5.551115123125783e-17	-28.273533714470936
-8.731143585904988e-11	-23.321910948036635
5.551115123125783e-17	-27.525983374404472
-7.96584981310744e-09	-18.648417076026675
-9.263210426491142e-08	-16.194518426524535
5.551115123125783e-17	-82.83305392635886
5.551115123125783e-17	-34.941465911141535
5.551115123125783e-17	-60.19587703669283
-8.443410340897017e-07	-13.984702155208176
-94.37337705811075	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-2.1987802728551387e-07	-15.330177492032298
5.551115123125783e-17	-60.555713993023694
5.551115123125783e-17	-38.63283773967812
-1.174854049046381e-07	-15.95690222054729
5.551115123125783e-17	-96.57060164914662
-2.028181661506423e-08	-17.7129347588578
-1.609823385706477e-15	-25.052349372949468
-51.1384707059564	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-7.635262594396508e-08	-16.38783097430918
-3.3839443303040895e-08	-17.201747216875052
5.551115123125783e-17	-26.81473869957399
5.551115123125783e-17	-25.504339050064505
5.551115123125783e-17	-96.57060164914662
-1.43693210497009e-07	-15.755549821876814
5.551115123125783e-17	-96.57060164914662
-38.25790287441717	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-2.7191551787986157e-09	-19.721301354962378
-5.8207605402316176e-11	-23.667681068854662
5.551115123125783e-17	-96.57060164914662
-6.133203211966531e-08	-16.606980686068372
5.551115123125783e-17	-32.5520936860852
-9.646450471745283e-09	-18.455871593612894
5.551115123125783e-17	-34.57370340108207
-3.3265332155529848e-09	-19.518360607226136
5.551115123125783e-17	-38.49875104643242
5.551115123125783e-17	-40.880036844006405
5.551115123125783e-17	-51.027138123884335
-6.710143696242454e-08	-16.516925364081832
5.551115123125783e-17	-37.548402054069705
5.551115123125783e-17	-50.7247925571685
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-49.46034971444453
-1.3895356532067638e-09	-20.40347854648421
5.551115123125783e-17	-96.57060164914662
-1.2193147308492414e-07	-15.919760918456406
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-50.93136732438236
-50.06591999242474	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-2.9103774945582472e-11	-23.894803925052457
-2.0367085851180633e-08	-17.70933021329355
5.551115123125783e-17	-96.57060164914662
-27.861982633965432	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-5.8207605402316176e-11	-23.725339271370693
-3.492459099696532e-10	-21.76001243319232
5.551115123125783e-17	-64.57896812994737
-1.7300054111490937e-08	-17.872659633808016
5.551115123125783e-17	-96.57060164914662
-1.539651766635508e-07	-15.68648361599679
5.551115123125783e-17	-96.57060164914662
-3.37338771916329e-08	-17.20515451699779
5.551115123125783e-17	-78.94693820206804
-1.6007106196092025e-09	-20.25122201195225
-1.921193815146438e-09	-20.06600864498653
-5.298604055514744e-09	-19.05623217179885
5.551115123125783e-17	-96.57060164914662
-2.3365135326525177e-08	-17.571862007013234
5.551115123125783e-17	-34.493534785882325
-2.0432078778886975e-07	-15.403542319547487
5.551115123125783e-17	-43.95116091576995
-1.8487063935257453e-08	-17.805808993874198
5.551115123125783e-17	-68.39919491886057
-30.93077745796811	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-2.664290510434597e-09	-19.748194806586103
-1.2066977916891375e-08	-18.232720657884123
-5.279798711538275e-05	-9.849063893064185
-18.46283685981914	-9.591481886506159e-09
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-25.005749028340176
-5.8207605402316176e-11	-23.488981130369133
-5.8207605402316176e-11	-23.582368117117387
-4.296168254480648e-09	-19.263722173911564
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164908634
-51.91129013885138	5.551115123125783e-17
-94.37337707179726	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.37337707179977	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.37337707180968	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-55.15407201501092	5.551115123125783e-17
-62.472902151457916	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-90.96068509580188
-5.894731203159864e-09	-18.949279388361987
5.551115123125783e-17	-40.40153243806996
-18.887617226105284	-6.270810148922834e-09
5.551115123125783e-17	-96.570595857718
-1.7318008138644814e-10	-22.41984269891664
5.551115123125783e-17	-54.13265992296395
5.551115123125783e-17	-96.57060164914662
-2.3138596594307614e-10	-22.13784132088278
5.551115123125783e-17	-40.58688711572053
-8.506205361857866e-06	-11.674718704987104
-94.37307995734778	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-1.1322580595329867e-08	-18.295650860136377
-7.393579665171401e-08	-16.41996578838093
5.551115123125783e-17	-96.57055607221717
5.551115123125783e-17	-57.00228866388815
5.551115123125783e-17	-41.64640625381008
5.551115123125783e-17	-96.57060164914662
-10.363196782388275	-3.1573857763755875e-05
-44.985110533608776	5.551115123125783e-17
5.551115123125783e-17	-96.57059384741827
5.551115123125783e-17	-96.57060164914662
-8.465802336932171e-09	-18.58729304338254
-3.197144987643341e-08	-17.2585843722619
5.551115123125783e-17	-30.994092890932745
-9.231780284668645e-09	-18.500707810490347
-9.354107211034801e-09	-18.486491459471274
-1.93698873052206e-08	-17.759821831986798
5.551115123125783e-17	-32.138882542530375
-6.370268051947292e-08	-16.5690787206389
5.551115123125783e-17	-90.80026964991714
5.551115123125783e-17	-64.90724401496688
5.551115123125783e-17	-93.01941251079074
5.551115123125783e-17	-96.57060164914662
-1.186104109374142e-08	-18.25073208323309
-3.91691074808076e-06	-12.4502065045296
-9.137520720424797	-0.00010755944408580298
5.551115123125783e-17	-75.19304906044941
5.551115123125783e-17	-91.35526589940885
-2.6611449210900417e-08	-17.442143573020477
5.551115123125783e-17	-69.55586034505535
5.551115123125783e-17	-96.51578178052604
5.551115123125783e-17	-32.098939181988335
5.551115123125783e-17	-96.57060164914662
-64.80236866051656	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-1.1765673463282056e-07	-15.955532917350395
5.551115123125783e-17	-66.20938072860804
-8.822593927648725e-08	-16.24332815850813
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-25.02515494778788	-5.485334408916742e-12
5.551115123125783e-17	-96.57060164914662
-1.832469453955099e-09	-20.11089285871896
5.551115123125783e-17	-96.57060164914662
-21.7171056625499	-3.6953634596770257e-10
5.551115123125783e-17	-96.57060164914662
-20.76285159508476	-9.61592971915337e-10
5.551115123125783e-17	-96.57060164914662
-1.9217933083792715e-07	-15.464896675751959
5.551115123125783e-17	-96.57060164914662
-1.6227312749084177e-07	-15.633997329982474
-3.4562459543807655e-06	-12.575330791972505
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-3.508285878472961e-08	-17.16560237194491
5.551115123125783e-17	-67.45574559682416
-7.426391668285959e-09	-18.71889121464007
5.551115123125783e-17	-26.519290852737992
-1.831573487320881e-08	-17.815926124260933
5.551115123125783e-17	-96.57060164914662
-3.627307204601138e-08	-17.132459814972627
5.551115123125783e-17	-96.5476849035897
5.551115123125783e-17	-56.724011692451526
5.551115123125783e-17	-96.57060164914662
-1.4753522853405698e-07	-15.729137495624505
5.551115123125783e-17	-92.44377030261893
-35.51635731297362	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164883569
5.551115123125783e-17	-96.57060164914385
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.56998939941002
-53.35409552228874	5.551115123125783e-17
-90.56992061365004	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-71.94534257608932	5.551115123125783e-17
-94.28339350236917	5.551115123125783e-17
-6.846276898686554e-05	-9.589254610245208
5.551115123125783e-17	-46.80342262648741
-94.37289198739084	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-34.8586461644062	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.5565108638181
5.551115123125783e-17	-41.73716440851233
-9.636629367815175e-07	-13.852523475933555
5.551115123125783e-17	-96.57060164914662
-1.0050105359038497e-08	-18.415426781621743
-7.64829042876336e-08	-16.386206116078522
5.551115123125783e-17	-87.70069402659436
-1.4551909677251729e-10	-22.627530868043564
5.551115123125783e-17	-31.974799691371842
-3.660967251573055e-09	-19.423327196847634
5.551115123125783e-17	-26.56704526535467
5.551115123125783e-17	-40.365745696585414
-1.016254053132215e-08	-18.4049038009791
5.551115123125783e-17	-28.212575494863295
5.551115123125783e-17	-33.584605212613546
5.551115123125783e-17	-33.60648939129719
-1.9852759380878382e-08	-17.735558751660978
5.551115123125783e-17	-32.138971019685485
-4.328391972618917e-08	-16.955617018335396
5.551115123125783e-17	-51.239113243872985
-5.28958801759849e-08	-16.75479402852811
5.551115123125783e-17	-71.3426002213027
-8.405487472717965e-09	-18.594023146735914
-2.3383258385134553e-08	-17.57136749410257
-4.903153993929266e-10	-21.442567433029122
5.551115123125783e-17	-42.61287157515827
-5.157120924748071e-08	-16.78009737898327
5.551115123125783e-17	-52.76343697038824
-1.794301651703023e-09	-20.135061794661482
5.551115123125783e-17	-96.47246357434595
-1.993402304334424e-08	-17.731198024833063
-18.866738601006627	-6.397709084726699e-09
5.551115123125783e-17	-96.57060164914662
-8.635610410090422e-08	-16.264829864518674
5.551115123125783e-17	-96.36082458296454
5.551115123125783e-17	-33.223202132936024
-5.293993410315778e-09	-19.056825577748917
5.551115123125783e-17	-96.57060164914662
-1.0994195193125833e-07	-16.023234658256506
5.551115123125783e-17	-96.57060164914662
-27.92029983226622	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-1.6038343847446512e-07	-15.645769136952108
5.551115123125783e-17	-96.57060164914662
-2.0779764853262606e-08	-17.688884722005795
5.551115123125783e-17	-65.25715398011796
5.551115123125783e-17	-90.55608967709381
5.551115123125783e-17	-96.57060164914662
-6.601155660979074e-08	-16.533529187617514
5.551115123125783e-17	-95.64076201965682
5.551115123125783e-17	-96.57060164914662
-1.7462860990580253e-08	-17.86308946415945
5.551115123125783e-17	-82.31097394430624
-27.812566977251524	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-15.955410685890902	-1.1766237628663134e-07
5.551115123125783e-17	-96.57060164914662
-6.721730450021113e-06	-11.910168745722277
5.551115123125783e-17	-96.57060164914662
-13.489331079785313	-1.3856644680565466e-06
5.551115123125783e-17	-96.57060164914662
-18.04732719293392	-1.4517049840012675e-08
5.551115123125783e-17	-96.57060164914662
-9.556593274506753e-07	-13.860871650995922
5.551115123125783e-17	-96.57060164914662
-1.907344004958844e-09	-20.080955125836724
5.551115123125783e-17	-43.49294072590137
5.551115123125783e-17	-96.57060164914662
-8.734345152694445e-08	-16.253371819019776
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-2.027719492314617e-09	-20.016355003399177
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-94.37337707181014	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-74.32995939099474	5.551115123125783e-17
5.551115123125783e-17	-77.42248117673485
-91.25224682453279	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.37310883905657	5.551115123125783e-17
-94.37337652736589	5.551115123125783e-17
5.551115123125783e-17	-81.31911550674153
5.551115123125783e-17	-96.57060164914662
-61.509463044099604	5.551115123125783e-17
-94.37337707181025	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-94.37337707145831	5.551115123125783e-17
5.551115123125783e-17	-27.68883746483071
-94.37337707088592	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-53.71379483205333
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-94.36001145502338	5.551115123125783e-17
-94.37337704211367	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-93.58194876248655	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
-94.3733770718104	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.5706016464882
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-94.24418001029537	5.551115123125783e-17
-94.37337707180991	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-31.58022341018458
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57058776202915
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-67.73793735587363
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-6.007429054211144e-09	-18.929794839198397
5.551115123125783e-17	-64.46198731921852
5.551115123125783e-17	-41.13863572235239
-5.880544551306599e-09	-18.95014061785478
5.551115123125783e-17	-30.298275408787962
-3.797193115495645e-10	-21.700764915609223
-3.5618480387356044e-10	-21.732688686776164
-1.6356583698584615e-08	-17.92918645538546
5.551115123125783e-17	-34.05276178808473
-6.490186110763574e-09	-18.85347734612141
-1.6105820604961352e-07	-15.641561359525092
-2.0885985702046028e-07	-15.381657524399195
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-59.19066281033442
-1.930501752345215e-07	-15.460298320596594
5.551115123125783e-17	-91.88922292863886
-6.283916725857708e-08	-16.58270927767992
5.551115123125783e-17	-68.64552979544717
-1.2749892974728283e-08	-18.17806032849612
5.551115123125783e-17	-48.83428850905554
-1.9790604155467406e-09	-20.038419158212307
-2.2277124589464847e-11	-24.811672472719874
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-40.91259890191037
-1.939384847160497e-08	-17.75843763233049
-7.484946523694802e-08	-16.40783796603067
5.551115123125783e-17	-38.24450958384493
5.551115123125783e-17	-96.57060164914662
-15.780653867054102	-1.4012811921926271e-07
5.551115123125783e-17	-76.86083475258428
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-3.7518633588806694e-08	-17.09856747523822
5.551115123125783e-17	-66.87261021959564
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-35.44885197847681	5.551115123125783e-17
-30.61866014098692	5.551115123125783e-17
-94.3733770718083	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-9.291532543365122e-10	-20.802649247159223
-2.3248419855903535e-10	-22.15777480472273
5.551115123125783e-17	-46.42619241511659
-37.27708739831059	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-26.359272337039954	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-9.547568291523589e-11	-23.090977611011326
-1.2415307670821107e-10	-22.867977885155735
-1.1505102426312419e-10	-22.824790231577524
5.551115123125783e-17	-40.09748225544202
5.551115123125783e-17	-96.57060164914662
-30.929534367228467	5.551115123125783e-17
-62.88748973840955	5.551115123125783e-17
-89.30309265140737	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-1.2905044243782804e-06	-13.560478324301988
-14.764934053654057	-3.8695565057755843e-07
-45.95435899258202	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-5.8207605402316176e-11	-23.756721827131546
-5.8207605402316176e-11	-23.543372016026378
-5.8207605402316176e-11	-23.547579382744466
-3.4254298292291097e-07	-14.88687230312632
-52.861623789552944	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-1.4100888789947419e-09	-20.386288676544368
5.551115123125783e-17	-96.57060164914662
-5.8207605402316176e-11	-23.531391885348206
-5.8207605402316176e-11	-23.673188506090362
-9.012093848959069e-10	-20.84110939480688
5.551115123125783e-17	-39.076160338968705
5.551115123125783e-17	-59.34943645707235
-9.602546036102666e-09	-18.46117534213593
-2.9103774945582472e-11	-24.633206724549098
-1.062289806119665e-08	-18.359563211616685
-1.8044346405954315e-08	-17.83093416396195
-6.635962335188594e-10	-21.146096839113547
5.551115123125783e-17	-96.57060164914662
-3.4223358036378215e-09	-19.494825153955347
5.551115123125783e-17	-51.8557336523157
-5.075259656983633e-10	-21.41176747143851
5.551115123125783e-17	-44.13166254552217
5.551115123125783e-17	-96.57060164914662
-3.173079665519385e-06	-12.660811918739759
5.551115123125783e-17	-96.57060164914662
-1.2399811344376843e-08	-18.20500757918456
-5.6640683600006625e-06	-12.08137256791983
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-1.4545180559988324e-08	-18.045527941168082
5.551115123125783e-17	-96.57046717171526
-1.5151342347419217e-08	-18.005752642167984
-2.9103774945582472e-11	-24.815229030481632
-6.403430469203997e-08	-16.563913287895716
5.551115123125783e-17	-96.57060164914662
-1.0847007125835972e-08	-18.339497870154432
5.551115123125783e-17	-39.44167104907405
-1.4551909677251729e-10	-22.619215530287597
-24.00291076236329	-2.7727875551164516e-11
5.551115123125783e-17	-96.57060164914662
-1.3994950254225813e-08	-18.085421761296907
-1.5231948646832194e-08	-17.99953270749434
-5.5005386356832275e-09	-19.01709726279045
5.551115123125783e-17	-35.981592382021596
-6.40231296311633e-08	-16.56420232844576
5.551115123125783e-17	-73.74669851288559
-34.341182697475496	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-1.4842952977822677e-09	-20.33274853474016
5.551115123125783e-17	-33.79166619697806
-4.525438240809976e-08	-16.91120562196964
5.551115123125783e-17	-65.1745293042491
-3.3744550320680133e-08	-17.204166174131682
5.551115123125783e-17	-96.57060164914662
-2.315216740544912e-09	-19.88700493852559
5.551115123125783e-17	-61.00388684170049
-1.1599433913378476e-08	-18.271808466963122
5.551115123125783e-17	-96.57060164914662
-7.444341754148098e-09	-18.715076230123692
5.551115123125783e-17	-42.95898938187371
5.551115123125783e-17	-72.92973469314408
5.551115123125783e-17	-96.57060164914662
-4.976838219317159e-09	-19.118989311472607
5.551115123125783e-17	-39.545164644906905
-4.124967317720163e-08	-17.003786893169494
5.551115123125783e-17	-48.33051645468109
-3.167639478496298e-08	-17.267845641978255
5.551115123125783e-17	-96.57060164914662
-3.275971438565506e-09	-19.540075099876578
5.551115123125783e-17	-39.775357912504546
-3.666859155204705e-08	-17.121522821005783
5.551115123125783e-17	-38.61253675582334
-39.77892039339347	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-3.3800707233133664e-09	-19.506201993073418
5.551115123125783e-17	-38.7423842572451
-5.8362766008901446e-08	-16.656593424620137
5.551115123125783e-17	-26.49069219365887
-34.322709526389914	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-1.4586090668622376e-09	-20.352603619360337
5.551115123125783e-17	-41.03478334295657
5.551115123125783e-17	-56.650101937209485
-28.9645759828725	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-3.1726087359462696e-06	-12.660955121603484
-1.408121600432466e-07	-15.775792295931888
-1.430823733383768e-07	-15.759766015377055
-3.2719521814161823e-07	-14.932705190773298
-6.172761048472974e-05	-9.69281007608605
-51.12063737554015	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
-13.403332275943162	-1.5101046787480144e-06
5.551115123125783e-17	-96.57060164914662
-2.1998711557946748e-07	-15.329685406677273
5.551115123125783e-17	-96.57060164914662
-2.0192467142798876e-09	-20.019836163718555
5.551115123125783e-17	-96.57060164914662
-8.006993740816704e-07	-14.03778762977323
5.551115123125783e-17	-96.57060164914662
-1.3915882168813454e-08	-18.09075316045544
5.551115123125783e-17	-47.204423500983495
-1.1518205444982499e-08	-18.280107811716086
-1.1858267867648209e-08	-18.25069643461252
5.551115123125783e-17	-96.57060164810183
-9.793241217970206e-10	-20.754798936703754
5.551115123125783e-17	-96.57060164914662
-1.046049247388492e-06	-13.77048769260418
-1.7161326038017677e-07	-15.578051951105692
-2.42058383226329e-07	-15.234112478950069
-3.5340650961224185e-09	-19.461187513768568
-1.674236421722597e-08	-17.905332042109787
5.551115123125783e-17	-36.44602410812131
-4.4362235718242715e-08	-16.930974303668552
5.551115123125783e-17	-61.1810841844016
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-7.152715253422315e-09	-18.75630035567722
5.551115123125783e-17	-43.79566856881076
-6.055665840998259e-08	-16.6197259091993
5.551115123125783e-17	-94.79418328602154
-6.111803840802565e-10	-21.231498570151746
5.551115123125783e-17	-25.56559275041766
-5.8207605402316176e-11	-23.613810241328636
5.551115123125783e-17	-37.98594080595466
5.551115123125783e-17	-96.57060164914662
-2.5317300528238107e-07	-15.189219409480632
5.551115123125783e-17	-41.66460798826265
-2.1591821275368517e-08	-17.650637748902977
5.551115123125783e-17	-44.844096660321725
-1.2341829391804282e-08	-18.209806831048706
-2.1848598846796463e-07	-15.336580770460248
5.551115123125783e-17	-96.57060164914662
-31.21161150262221	5.551115123125783e-17
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
5.551115123125783e-17	-96.57060164914662
-1.7288920295399635e-10	-22.513685147392774
5.551115123125783e-17	-44.5525400749976
