@CO	shape:(6787,)
@CO	dtype:float64
VALUE_0
0.0036301289349088012
0.02211063420624444
0.004092929716606204
0.004259693744383635
0.003127534049461586
0.0173694322049084
0.005492764725034388
0.00987964393765146
0.0047061903133065195
0.013869110686017741
0.005450333559037616
0.011270394280661582
0.0035516372156254366
0.007553330627459543
0.005089904761514738
0.003630258909310163
0.018896538098910627
0.0040070276625403
0.004763749602053303
0.018653915725877504
0.025614900706271704
0.004022834057794126
0.009329577357908158
0.0096544014860643
0.005612763054803832
0.004403572633834888
0.020461649470580646
0.005508631922970781
0.0048796786111202665
0.004749900296162387
0.0035230979217634054
0.021623676515495113
0.011708584344820108
0.003563130042477421
0.01835438471468233
0.0036027911896052514
0.014131835240017902
0.005833735329751465
0.008206521945625026
0.021673634091295052
0.007028798520976242
0.011670797705367497
0.010222616352592622
0.022006634747915324
0.021097790118245335
0.00594770142558409
0.004720142819543245
0.005329498804851073
0.005492632534204539
0.012610368379777793
0.0075639448830695545
0.01315559828407001
0.006092315054407858
0.006515405857192679
0.007500268935786351
0.012338901793550945
0.003952068218320454
0.018405860494825423
0.009009439579814088
0.004705758883599168
0.0050851787859481105
0.008363462646246874
0.013049249437481446
0.012081833216611295
0.003999281031118886
0.019835561256172682
0.0031731538627138033
0.010226818043746602
0.00642121176400692
0.007244813867220206
0.00711530746929616
0.004311139606608155
0.0050319058508884055
0.004555742927404244
0.00510151749331253
0.022696959271284744
0.0038032496620655637
0.00418273313231814
0.005430870212329006
0.0036951821550120383
0.009595787203320756
0.015827096741089966
0.037195201186920844
0.029016435464125714
0.006127351228938647
0.005627513181593779
0.0037372219039266312
0.015200477607060094
0.00434823114233894
0.004696256114002731
0.004722877281853742
0.003970060135117695
0.0060072366916114565
0.004894614881719737
0.003911243139579986
0.0044614702833119515
0.0035710095645005904
0.018452454565107582
0.011521952660004584
0.03350568722922989
0.004133239440306718
0.008412279576590765
0.023136962979628778
0.018406620217105957
0.014191250730234858
0.018093308316242302
0.015344557929553332
0.005795528232509798
0.004629912319280679
0.0077679156684496275
0.004524339322945309
0.008820695492737786
0.009394350019942425
0.011718754672870245
0.020775017075754274
0.009436409268124796
0.007376506036610337
0.006588603336833191
0.013788782791793023
0.005016906780301082
0.01881600782288088
0.005515927156547276
0.006033838188597226
0.005296056162130408
0.0138714717440201
0.005327155852403319
0.0047503819717933495
0.018147376139268354
0.004280053556852328
0.008663038866544728
0.011079412101640691
0.008211606749674314
0.007294255391223246
0.006741600109673686
0.0043555860323256325
0.015407373371038405
0.004618571289197803
0.00527005371537824
0.015571134182642483
0.0029480566900148826
0.004671391867313936
0.01124851068525372
0.003971498771609031
0.016504676849913535
0.010695890721388388
0.0065194731581912635
0.0036351550523796494
0.006992223112036153
0.004133487267758992
0.022798465244061226
0.007020577994276439
0.020578189573058497
0.008047901882999926
0.006945442929110145
0.004694496241702225
0.004482302954880056
0.007917058826098234
0.00737887101306626
0.004731747484404438
0.005858515817462635
0.006260125037125893
0.012485565827827817
0.008689510431908538
0.018369373548707137
0.00722112843791429
0.035481628168027614
0.00897452667256226
0.0045554131690943795
0.00464839297327256
0.021512439857309096
0.037501503160273564
0.006406149993227673
0.010655210168077555
0.004325207396312348
0.011889362730658933
0.003654677681819364
0.00920101483905324
0.00340362399400195
0.004485860993275193
0.0032238700602072
0.01321267047538791
0.003560413990961783
0.003992355439161816
